strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
double_ring_optical_clear_probe,51,11,11,11,1.0,True,675.0464063297413,7425.510469627155,5156.510469627155,25782.552348135774,1860.0,372,346,0.9301075268817204,26,0,348,13,13,11,5,5,2356.3859621198444,5230.685055079221,1316.6204627606346,7425.510469627155,113,0.5420632829918759,,,,348.0,39.0,22.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,52,12,12,12,1.0,True,729.2535917206037,8751.043100647245,6400.043100647244,32000.215503236206,1935.0,387,353,0.9121447028423773,34,0,356,12,12,12,8,8,2125.8005772247893,6114.478761455543,970.9855028305999,8751.043100647245,79,1.038870267002494,,,,356.0,36.0,24.0,1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,53,14,14,14,1.0,True,563.6168028394643,7890.635239752501,5746.635239752501,28733.176198762496,1750.0,350,313,0.8942857142857142,37,0,324,14,14,14,8,8,1687.1139797712383,6002.7657493284705,755.1820000697326,7890.635239752501,59,1.2655299140024,,,,324.0,42.0,28.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,54,11,11,11,1.0,True,633.6933922233936,6970.62731445733,4729.6273144573315,23648.136572286665,1830.0,366,335,0.9153005464480874,31,0,341,16,16,11,8,8,1274.3144231775125,4213.725285557286,1612.6247604729824,6970.62731445733,133,0.8193999329960207,,,,341.0,48.0,22.0,-1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,55,10,10,10,1.0,True,712.0143242470299,7120.143242470299,5010.143242470301,25050.7162123515,1740.0,348,321,0.9224137931034483,27,0,320,10,10,10,7,7,1045.2590732641931,3772.4694137867036,956.0289948349586,7120.143242470299,77,0.7190663610090269,,,,320.0,30.0,20.0,-1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,56,16,16,16,1.0,True,428.4929724558993,6855.887559294389,5102.887559294389,25514.43779647194,1415.0,283,243,0.8586572438162544,40,0,258,16,16,16,7,7,1855.4429637697435,4122.228535348375,737.8699630499112,6855.887559294389,58,0.8311624199996004,,,,258.0,48.0,32.0,0.0,False,0.0,4122.228535348375,2733.659023946014,37
double_ring_optical_clear_probe,57,10,10,10,1.0,True,876.1645793128995,8761.645793128995,6439.645793128996,32198.228965644976,1920.0,384,359,0.9348958333333334,25,0,352,10,10,10,7,7,1566.2358397982066,4912.7376695416215,484.26315651948715,8761.645793128995,40,0.651000028999988,,,,352.0,30.0,20.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,58,14,14,14,1.0,True,466.38776497773057,6529.428709688228,4878.428709688229,24392.143548441145,1330.0,266,235,0.8834586466165414,31,0,242,17,17,14,7,7,702.5129577894802,3493.8745114200774,819.2087382241668,5409.327503238989,57,1.113964717995259,,,,242.0,51.0,28.0,-9.094947017729282e-13,False,1120.1012064492388,,,
double_ring_optical_clear_probe,59,11,11,11,1.0,True,667.0537820246726,7337.591602271398,5081.5916022713955,25407.958011356986,1855.0,371,341,0.9191374663072777,30,0,346,11,11,11,6,6,1558.515631999125,6828.092290362152,744.8054527605884,7337.591602271398,60,1.144802195005468,,,,346.0,33.0,22.0,2.7284841053187847e-12,False,0.0,,,
double_ring_optical_clear_probe,60,12,12,12,1.0,True,545.1858578893792,6542.23029467255,4500.230294672549,22501.15147336274,1670.0,334,304,0.9101796407185628,30,0,309,13,13,12,6,6,1320.5537699804147,4269.80220515057,702.8675365546756,5418.963288049056,58,0.8944087120034965,,,,309.0,39.0,24.0,1.8189894035458565e-12,False,1123.2670066234941,,,
double_ring_optical_clear_probe,61,13,13,13,1.0,True,574.2078377740821,7464.701891063068,5289.7018910630695,26448.50945531534,1780.0,356,322,0.9044943820224719,34,0,330,13,13,13,5,5,2036.8288538801107,5487.047144723187,2088.222637678073,7464.701891063068,175,0.8675732069968944,,,,330.0,39.0,26.0,-1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,62,14,14,14,1.0,True,476.0200278759742,6664.280390263639,4958.280390263638,24791.4019513182,1380.0,276,245,0.8876811594202898,31,0,253,15,15,14,5,5,1217.3166694480637,5331.546002497801,721.8057716395203,6052.114568567605,58,0.9423977660044329,,,,253.0,45.0,28.0,9.094947017729282e-13,False,612.1658216960341,,,
double_ring_optical_clear_probe,63,13,13,13,1.0,True,632.6845102808561,8224.89863365113,6022.89863365113,30114.493168255653,1805.0,361,324,0.8975069252077562,37,0,332,13,13,13,7,7,2481.7016909470117,6530.176852569611,754.0781167623352,8224.89863365113,60,0.841188634003629,,,,332.0,39.0,26.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,64,13,13,13,1.0,True,572.0031947787428,7436.041532123656,5279.041532123656,26395.207660618293,1760.0,352,319,0.90625,33,0,329,14,14,13,6,6,1911.9528049843952,4605.9840937601175,729.4732980003491,7436.041532123656,58,0.7409505399991758,,,,329.0,42.0,26.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,65,13,13,13,1.0,True,585.5241558633949,7611.814026224133,5513.814026224134,27569.070131120665,1715.0,343,313,0.9125364431486881,30,0,318,13,13,13,6,6,2444.0636377835513,6003.8971566808605,688.0554067064405,7611.814026224133,58,0.7351918890053639,,,,318.0,39.0,26.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,66,10,10,10,1.0,True,780.5913247333673,7805.913247333673,5385.913247333673,26929.56623666837,1980.0,396,369,0.9318181818181818,27,0,369,17,17,10,6,6,1887.8427658478238,5135.927073379871,745.670623506473,7805.913247333673,60,0.8492739310022444,,,,369.0,51.0,20.0,0.0,False,0.0,,,
