scenario_id,strategy,s2_x,s2_y,selection_objective,selection_runtime_s,candidate_count,exact_objective_evaluation_count,search_levels
6,expected_diameter,162.5,-1637.5,11.84186804573206,2.8884778000065126,233,12000,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 57, ""exact_candidate_count"": 10, ""best_x"": 200.0, ""best_y"": -1550.0, ""best_objective"": 14.569440336291189, ""runtime_s"": 0.7912364999938291}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 131, ""exact_candidate_count"": 10, ""best_x"": 137.5, ""best_y"": -1612.5, ""best_objective"": 12.090177933633186, ""runtime_s"": 1.2814527000009548}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 45, ""exact_candidate_count"": 10, ""best_x"": 162.5, ""best_y"": -1637.5, ""best_objective"": 11.84186804573206, ""runtime_s"": 0.8156047000084072}]"
6,geometry,362.5,-1737.5,0.005486974572360451,0.010523300006752834,216,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 57, ""best_x"": 200.0, ""best_y"": -1550.0, ""best_objective"": 0.004896728788426026, ""runtime_s"": 0.003321900003356859}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 107, ""best_x"": 237.5, ""best_y"": -1662.5, ""best_objective"": 0.00550700119181986, ""runtime_s"": 0.004501300019910559}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 52, ""best_x"": 362.5, ""best_y"": -1737.5, ""best_objective"": 0.005486974572360451, ""runtime_s"": 0.0025966000102926046}]"
6,gdop_mean,162.5,-1637.5,3.0941050244731008,0.473378299997421,233,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 57, ""best_x"": 200.0, ""best_y"": -1550.0, ""best_objective"": 3.647519202850731, ""runtime_s"": 0.08284389998880215}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 131, ""best_x"": 187.5, ""best_y"": -1662.5, ""best_objective"": 3.117778425263743, ""runtime_s"": 0.29009799999766983}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 45, ""best_x"": 162.5, ""best_y"": -1637.5, ""best_objective"": 3.0941050244731008, ""runtime_s"": 0.10035760002210736}]"
6,fim_e,362.5,-1487.5,0.30897787712396046,0.5898643000109587,218,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 57, ""best_x"": 200.0, ""best_y"": -1550.0, ""best_objective"": 0.18055966336174106, ""runtime_s"": 0.08277030001045205}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 107, ""best_x"": 387.5, ""best_y"": -1562.5, ""best_objective"": 0.2503438590756745, ""runtime_s"": 0.32809540000744164}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 54, ""best_x"": 362.5, ""best_y"": -1487.5, ""best_objective"": 0.30897787712396046, ""runtime_s"": 0.17891899999813177}]"
6,random,450.0,-550.0,0.0,0.0018776999786496162,57,0,[]
7,expected_diameter,662.5,-1037.5,55.14616222942438,3.129674600000726,356,12000,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 126, ""exact_candidate_count"": 10, ""best_x"": 700.0, ""best_y"": -1050.0, ""best_objective"": 55.1826447590672, ""runtime_s"": 1.1019827999989502}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""exact_candidate_count"": 10, ""best_x"": 687.5, ""best_y"": -1062.5, ""best_objective"": 55.18285935963856, ""runtime_s"": 1.111174400022719}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 83, ""exact_candidate_count"": 10, ""best_x"": 662.5, ""best_y"": -1037.5, ""best_objective"": 55.14616222942438, ""runtime_s"": 0.91631870000856}]"
7,geometry,412.5,-987.5,0.001314861368307358,0.01492270000744611,347,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 126, ""best_x"": 450.0, ""best_y"": -1050.0, ""best_objective"": 0.0013012930216790958, ""runtime_s"": 0.005303700017975643}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 133, ""best_x"": 437.5, ""best_y"": -962.5, ""best_objective"": 0.0013100270836171484, ""runtime_s"": 0.005646900011925027}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 88, ""best_x"": 412.5, ""best_y"": -987.5, ""best_objective"": 0.001314861368307358, ""runtime_s"": 0.0038773999840486795}]"
7,gdop_mean,662.5,-987.5,14.004190048224482,0.68460999999661,365,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 126, ""best_x"": -300.0, ""best_y"": -800.0, ""best_objective"": 14.705388865548318, ""runtime_s"": 0.15696049999678507}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""best_x"": -312.5, ""best_y"": -912.5, ""best_objective"": 14.034834678357829, ""runtime_s"": 0.3242411999963224}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 92, ""best_x"": 662.5, ""best_y"": -987.5, ""best_objective"": 14.004190048224482, ""runtime_s"": 0.2033417000202462}]"
7,fim_e,212.5,-87.5,0.048650245252980145,0.5800472999981139,329,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 126, ""best_x"": 200.0, ""best_y"": -50.0, ""best_objective"": 0.029333799977796244, ""runtime_s"": 0.15593239999725483}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 143, ""best_x"": 287.5, ""best_y"": -62.5, ""best_objective"": 0.032991412253317656, ""runtime_s"": 0.29765409999527037}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 60, ""best_x"": 212.5, ""best_y"": -87.5, ""best_objective"": 0.048650245252980145, ""runtime_s"": 0.12634099999559112}]"
7,random,950.0,-1050.0,0.0,0.0017868999857455492,126,0,[]
