base_seed,emitter_count,directional_probability,realized_directional_count,realized_directional_fraction,strategy,all_cleared,cleared_count,virtual_time_s,within_6000,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,channel_switch_count,switch_time_s,optical_count,optical_time_s,clear_success_count,successful_clear_time_s,directional_loss_count,directional_reacquisition_count,first_clear_time_s,last_clear_time_s,post_last_clear_time_s,seen_channel_count,cost_accounting_residual_s,wall_time_s
60062,10,0.5,5,0.5,adaptive_double_ring_clear_probe,True,10,6802.504086643807,False,4733.504086643807,23667.52043321904,1705.0,341,318,0.9325513196480938,314,314.0,10,30.0,10,20.0,3,3,760.5598288691301,6802.504086643807,0.0,10,0.0,0.5663844639930176
60062,10,0.75,9,0.9,double_ring_optical_clear_probe,True,10,6867.74397616965,False,4762.74397616965,23813.71988084825,1735.0,347,321,0.9250720461095101,320,320.0,10,30.0,10,20.0,3,3,772.5598288691301,6867.74397616965,0.0,10,0.0,0.5518900680035586
60062,10,0.75,9,0.9,adaptive_double_ring_clear_probe,True,10,7039.207919307619,False,4875.20791930762,24376.039596538103,1775.0,355,332,0.9352112676056338,327,327.0,14,42.0,10,20.0,3,3,766.5598288691301,7039.207919307619,0.0,10,-9.094947017729282e-13,0.5079895770031726
60062,10,1.0,10,1.0,double_ring_optical_clear_probe,True,10,6790.215148720614,False,4629.215148720612,23146.075743603058,1780.0,356,330,0.9269662921348315,331,331.0,10,30.0,10,20.0,3,3,772.5598288691301,6790.215148720614,0.0,10,1.8189894035458565e-12,0.6227569449984003
60062,10,1.0,10,1.0,adaptive_double_ring_clear_probe,True,10,7279.900889321807,False,4969.900889321807,24849.504446609033,1905.0,381,357,0.937007874015748,355,355.0,10,30.0,10,20.0,6,6,766.5598288691301,7279.900889321807,0.0,10,0.0,0.6604187449993333
60062,13,0.0,0,0.0,double_ring_optical_clear_probe,True,13,5839.965249365015,True,4164.965249365015,20824.826246825076,1350.0,270,234,0.8666666666666667,245,245.0,18,54.0,13,26.0,0,0,636.2949188249752,5460.392880713188,379.57236865182676,13,0.0,1.271667979992344
60062,13,0.0,0,0.0,adaptive_double_ring_clear_probe,True,13,5742.001260109081,True,4246.001260109085,21230.00630054543,1185.0,237,204,0.8607594936708861,213,213.0,24,72.0,13,26.0,0,0,749.4892455888111,5423.81557719467,318.1856829144108,13,-3.637978807091713e-12,0.8478439200116554
60062,13,0.25,4,0.3076923076923077,double_ring_optical_clear_probe,True,13,6517.014988124736,False,4801.014988124739,24005.074940623694,1380.0,276,243,0.8804347826086957,253,253.0,19,57.0,13,26.0,2,2,732.5062531423295,5226.768303246051,1290.2466848786853,13,-2.7284841053187847e-12,0.7982347099896288
60062,13,0.25,4,0.3076923076923077,adaptive_double_ring_clear_probe,True,13,6158.065635895324,False,4432.065635895327,22160.328179476626,1385.0,277,243,0.8772563176895307,252,252.0,21,63.0,13,26.0,1,1,732.5062531423295,5949.979952249105,208.08568364621897,13,-3.637978807091713e-12,0.753758958002436
60062,13,0.5,6,0.46153846153846156,double_ring_optical_clear_probe,True,13,7280.7856980766155,False,5476.785698076618,27383.928490383092,1455.0,291,259,0.8900343642611683,266,266.0,19,57.0,13,26.0,3,3,732.5062531423295,7280.7856980766155,0.0,13,-2.7284841053187847e-12,0.8678727550141048
60062,13,0.5,6,0.46153846153846156,adaptive_double_ring_clear_probe,True,13,7030.549035504434,False,5226.549035504435,26132.745177522174,1470.0,294,264,0.8979591836734694,266,266.0,14,42.0,13,26.0,2,2,732.5062531423295,7030.549035504434,0.0,13,-9.094947017729282e-13,0.8385203189973254
60062,13,0.75,10,0.7692307692307693,double_ring_optical_clear_probe,True,13,6816.125967778719,False,4952.125967778719,24760.629838893597,1520.0,304,273,0.8980263157894737,279,279.0,13,39.0,13,26.0,4,4,678.053198193084,6816.125967778719,0.0,13,0.0,0.6821986570139416
60062,13,0.75,10,0.7692307692307693,adaptive_double_ring_clear_probe,True,13,6727.269228022379,False,4881.26922802238,24406.346140111895,1505.0,301,272,0.9036544850498339,276,276.0,13,39.0,13,26.0,4,4,672.053198193084,6727.269228022379,0.0,13,-9.094947017729282e-13,0.5098325739963911
60062,13,1.0,13,1.0,double_ring_optical_clear_probe,True,13,7199.828405812379,False,5106.828405812377,25534.142029061888,1710.0,342,308,0.9005847953216374,318,318.0,13,39.0,13,26.0,7,7,772.5598288691301,7199.828405812379,0.0,13,1.8189894035458565e-12,0.8917804149969015
60062,13,1.0,13,1.0,adaptive_double_ring_clear_probe,True,13,7361.425620727927,False,5235.425620727927,26177.128103639632,1740.0,348,317,0.9109195402298851,321,321.0,13,39.0,13,26.0,7,7,766.5598288691301,7361.425620727927,0.0,13,0.0,0.8819785980012966
60062,16,0.0,0,0.0,double_ring_optical_clear_probe,True,16,5724.743888812239,True,4209.743888812239,21048.719444061193,1200.0,240,195,0.8125,220,220.0,21,63.0,16,32.0,0,0,670.0391356660541,5724.743888812239,0.0,16,0.0,0.9083808849973138
60062,16,0.0,0,0.0,adaptive_double_ring_clear_probe,True,16,3572.6416134532546,True,2856.6416134532546,14283.20806726627,505.0,101,59,0.5841584158415841,95,95.0,28,84.0,16,32.0,0,0,601.8797915671698,3572.6416134532546,0.0,16,0.0,0.7941210220014909
60062,16,0.25,4,0.25,double_ring_optical_clear_probe,True,16,5101.039908463096,True,3969.039908463097,19845.199542315488,885.0,177,136,0.768361581920904,164,164.0,17,51.0,16,32.0,2,2,732.5062531423295,5101.039908463096,0.0,16,-9.094947017729282e-13,1.1054808400076581
60062,16,0.25,4,0.25,adaptive_double_ring_clear_probe,True,16,4597.571784247407,True,3657.571784247408,18287.85892123703,700.0,140,99,0.7071428571428572,127,127.0,27,81.0,16,32.0,1,1,726.5062531423295,4597.571784247407,0.0,16,-9.094947017729282e-13,1.0524350189953111
60062,16,0.5,7,0.4375,double_ring_optical_clear_probe,True,16,6812.940731711627,False,5224.940731711626,26124.70365855813,1275.0,255,214,0.8392156862745098,230,230.0,17,51.0,16,32.0,5,5,732.5062531423295,6812.940731711627,0.0,16,1.8189894035458565e-12,1.1562161350011593
60062,16,0.5,7,0.4375,adaptive_double_ring_clear_probe,True,16,6542.968418393544,False,5096.968418393545,25484.842091967716,1135.0,227,188,0.8281938325991189,198,198.0,27,81.0,16,32.0,4,4,726.5062531423295,6542.968418393544,0.0,16,-9.094947017729282e-13,1.2268205949949333
60062,16,0.75,13,0.8125,double_ring_optical_clear_probe,True,16,7210.071778975773,False,5601.0717789757755,28005.35889487888,1280.0,256,214,0.8359375,231,231.0,22,66.0,16,32.0,8,8,738.5062531423295,7210.071778975773,0.0,16,-2.7284841053187847e-12,1.1266879120084923
60062,16,0.75,13,0.8125,adaptive_double_ring_clear_probe,True,16,5805.332737425038,True,4633.332737425037,23166.663687125205,915.0,183,141,0.7704918032786885,162,162.0,21,63.0,16,32.0,7,7,738.5062531423295,5805.332737425038,0.0,16,1.8189894035458565e-12,0.8553756629989948
60062,16,1.0,16,1.0,double_ring_optical_clear_probe,True,16,7917.383201415292,False,6144.383201415291,30721.916007076466,1430.0,286,237,0.8286713286713286,260,260.0,17,51.0,16,32.0,10,10,709.0206299819099,7917.383201415292,0.0,16,9.094947017729282e-13,1.4218562520109117
60062,16,1.0,16,1.0,adaptive_double_ring_clear_probe,True,16,7132.272599380353,False,5471.272599380354,27356.36299690178,1340.0,268,224,0.835820895522388,238,238.0,17,51.0,16,32.0,9,9,709.0206299819099,7132.272599380353,0.0,16,-9.094947017729282e-13,0.9558787059941096
60063,10,0.0,0,0.0,double_ring_optical_clear_probe,True,10,5836.038552350225,True,3909.0385523502246,19545.19276175112,1585.0,317,291,0.917981072555205,292,292.0,10,30.0,10,20.0,0,0,712.9426748658946,5641.047890016487,194.99066233373742,10,0.0,0.6863725610019173
60063,10,0.0,0,0.0,adaptive_double_ring_clear_probe,True,10,5819.666946477828,True,3946.666946477825,19733.33473238913,1525.0,305,284,0.9311475409836065,280,280.0,16,48.0,10,20.0,0,0,712.9426748658946,5624.6762841440905,194.99066233373742,10,2.7284841053187847e-12,0.5229171579994727
60063,10,0.25,2,0.2,double_ring_optical_clear_probe,True,10,5895.91683137434,True,3908.9168313743403,19544.5841568717,1635.0,327,300,0.9174311926605505,302,302.0,10,30.0,10,20.0,1,1,718.9426748658946,5700.926169040603,194.99066233373742,10,0.0,0.7516706970054656
60063,10,0.25,2,0.2,adaptive_double_ring_clear_probe,True,10,5885.545225501943,True,3946.545225501941,19732.726127509708,1580.0,316,294,0.930379746835443,291,291.0,16,48.0,10,20.0,1,1,718.9426748658946,5690.554563168205,194.99066233373742,10,1.8189894035458565e-12,0.5769501190079609
60063,10,0.5,7,0.7,double_ring_optical_clear_probe,True,10,7518.670942566455,False,5201.670942566454,26008.35471283227,1910.0,382,355,0.9293193717277487,357,357.0,10,30.0,10,20.0,3,3,718.9426748658946,7518.670942566455,0.0,10,9.094947017729282e-13,0.6989536159962881
60063,10,0.5,7,0.7,adaptive_double_ring_clear_probe,True,10,6964.106910883994,False,4773.106910883992,23865.534554419963,1790.0,358,336,0.9385474860335196,333,333.0,16,48.0,10,20.0,2,2,718.9426748658946,6964.106910883994,0.0,10,1.8189894035458565e-12,0.4974931629985804
60063,10,0.75,7,0.7,double_ring_optical_clear_probe,True,10,7518.670942566455,False,5201.670942566454,26008.35471283227,1910.0,382,355,0.9293193717277487,357,357.0,10,30.0,10,20.0,3,3,718.9426748658946,7518.670942566455,0.0,10,9.094947017729282e-13,0.7197105489904061
60063,10,0.75,7,0.7,adaptive_double_ring_clear_probe,True,10,6964.106910883994,False,4773.106910883992,23865.534554419963,1790.0,358,336,0.9385474860335196,333,333.0,16,48.0,10,20.0,2,2,718.9426748658946,6964.106910883994,0.0,10,1.8189894035458565e-12,0.4596093970030779
60063,10,1.0,10,1.0,double_ring_optical_clear_probe,True,10,7271.871740454005,False,5026.871740454005,25134.358702270016,1850.0,370,342,0.9243243243243243,345,345.0,10,30.0,10,20.0,4,4,1241.7564748328884,7271.871740454005,0.0,10,0.0,0.5368505210062722
60063,10,1.0,10,1.0,adaptive_double_ring_clear_probe,True,10,7314.645586726049,False,5063.645586726048,25318.22793363024,1855.0,371,343,0.9245283018867925,346,346.0,10,30.0,10,20.0,5,5,1241.7564748328884,7314.645586726049,0.0,10,9.094947017729282e-13,0.5090896610054187
60063,13,0.0,0,0.0,double_ring_optical_clear_probe,True,13,5586.770847046702,True,3956.7708470467023,19783.854235233506,1315.0,263,229,0.870722433460076,238,238.0,17,51.0,13,26.0,0,0,712.9426748658946,5409.780184712965,176.99066233373742,13,0.0,0.9255560019955738
60063,13,0.0,0,0.0,adaptive_double_ring_clear_probe,True,13,5544.964187465889,True,3979.9641874658882,19899.82093732944,1255.0,251,222,0.8844621513944223,227,227.0,19,57.0,13,26.0,0,0,712.9426748658946,5367.973525132152,176.99066233373742,13,9.094947017729282e-13,0.7847102329978952
60063,13,0.25,3,0.23076923076923078,double_ring_optical_clear_probe,True,13,5646.649126070818,True,3956.649126070818,19783.245630354086,1365.0,273,238,0.8717948717948718,248,248.0,17,51.0,13,26.0,1,1,718.9426748658946,5469.658463737081,176.99066233373742,13,0.0,0.988716474006651
60063,13,0.25,3,0.23076923076923078,adaptive_double_ring_clear_probe,True,13,5610.842466490004,True,3979.842466490004,19899.212332450017,1310.0,262,232,0.8854961832061069,238,238.0,19,57.0,13,26.0,1,1,718.9426748658946,5433.851804156267,176.99066233373742,13,0.0,0.7969790820061462
60063,13,0.5,9,0.6923076923076923,double_ring_optical_clear_probe,True,13,7344.224702095453,False,5228.22470209545,26141.123510477253,1720.0,344,309,0.8982558139534884,319,319.0,17,51.0,13,26.0,4,4,718.9426748658946,7344.224702095453,0.0,13,2.7284841053187847e-12,0.9662228520028293
60063,13,0.5,9,0.6923076923076923,adaptive_double_ring_clear_probe,True,13,6755.921448728875,False,4783.921448728872,23919.607243644365,1595.0,319,290,0.9090909090909091,294,294.0,19,57.0,13,26.0,3,3,718.9426748658946,6755.921448728875,0.0,13,2.7284841053187847e-12,0.7818588639929658
60063,13,0.75,10,0.7692307692307693,double_ring_optical_clear_probe,True,13,7104.311094802933,False,5024.311094802932,25121.555474014676,1690.0,338,302,0.893491124260355,313,313.0,17,51.0,13,26.0,5,5,718.9426748658946,7104.311094802933,0.0,13,1.8189894035458565e-12,1.0009414670057595
60063,13,0.75,10,0.7692307692307693,adaptive_double_ring_clear_probe,True,13,7015.020209883571,False,5043.020209883569,25215.10104941784,1595.0,319,289,0.9059561128526645,294,294.0,19,57.0,13,26.0,5,5,718.9426748658946,7015.020209883571,0.0,13,1.8189894035458565e-12,0.7227734820044134
60063,13,1.0,13,1.0,double_ring_optical_clear_probe,True,13,7283.873732027546,False,5149.8737320275495,25749.36866013774,1735.0,347,314,0.9048991354466859,322,322.0,17,51.0,13,26.0,8,8,1241.7564748328884,7283.873732027546,0.0,13,-3.637978807091713e-12,0.6340629640035331
60063,13,1.0,13,1.0,adaptive_double_ring_clear_probe,True,13,7086.869645588149,False,5084.86964558815,25424.34822794075,1635.0,327,297,0.908256880733945,302,302.0,13,39.0,13,26.0,6,6,1241.7564748328884,7086.869645588149,0.0,13,-9.094947017729282e-13,0.5472695130010834
60063,16,0.0,0,0.0,double_ring_optical_clear_probe,True,16,4284.681532148311,True,3316.681532148311,16583.40766074155,740.0,148,108,0.7297297297297297,136,136.0,20,60.0,16,32.0,0,0,706.9426748658946,4284.681532148311,0.0,16,0.0,1.0213904310076032
60063,16,0.0,0,0.0,adaptive_double_ring_clear_probe,True,16,4375.563341834408,True,3520.563341834407,17602.81670917203,640.0,128,91,0.7109375,117,117.0,22,66.0,16,32.0,0,0,706.9426748658946,4375.563341834408,0.0,16,9.094947017729282e-13,0.7699538099986967
60063,16,0.25,5,0.3125,double_ring_optical_clear_probe,True,16,5763.795171263185,True,4327.795171263184,21638.975856315916,1140.0,228,186,0.8157894736842105,204,204.0,20,60.0,16,32.0,3,3,712.9426748658946,5763.795171263185,0.0,16,9.094947017729282e-13,1.429131458993652
60063,16,0.25,5,0.3125,adaptive_double_ring_clear_probe,True,16,4844.489334084902,True,3854.4893340849003,19272.4466704245,755.0,151,112,0.7417218543046358,137,137.0,22,66.0,16,32.0,2,2,712.9426748658946,4844.489334084902,0.0,16,1.8189894035458565e-12,0.7530420499970205
60063,16,0.5,11,0.6875,double_ring_optical_clear_probe,True,16,7654.010490329914,False,5847.0104903299125,29235.052451649583,1450.0,290,248,0.8551724137931035,265,265.0,20,60.0,16,32.0,7,7,712.9426748658946,7654.010490329914,0.0,16,1.8189894035458565e-12,1.3831295790005242
60063,16,0.5,11,0.6875,adaptive_double_ring_clear_probe,True,16,5570.176081049074,True,4161.176081049073,20805.880405245367,1100.0,220,184,0.8363636363636363,202,202.0,25,75.0,16,32.0,3,3,712.9426748658946,5570.176081049074,0.0,16,9.094947017729282e-13,0.9253671089973068
60063,16,0.75,12,0.75,double_ring_optical_clear_probe,True,16,7758.069699905049,False,5885.069699905047,29425.348499525247,1505.0,301,258,0.8571428571428571,276,276.0,20,60.0,16,32.0,8,8,712.9426748658946,7758.069699905049,0.0,16,1.8189894035458565e-12,1.3993272240040824
60063,16,0.75,12,0.75,adaptive_double_ring_clear_probe,True,16,5641.105664863941,True,4160.105664863939,20800.52832431969,1160.0,232,195,0.8405172413793104,214,214.0,25,75.0,16,32.0,4,4,712.9426748658946,5641.105664863941,0.0,16,1.8189894035458565e-12,0.9523006190138403
60063,16,1.0,16,1.0,double_ring_optical_clear_probe,True,16,7052.062926333424,False,5263.062926333429,26315.31463166713,1435.0,287,240,0.8362369337979094,262,262.0,20,60.0,16,32.0,7,7,1130.4386351240692,7052.062926333424,0.0,16,-4.547473508864641e-12,1.0104943720070878
60063,16,1.0,16,1.0,adaptive_double_ring_clear_probe,True,16,6402.9260391435755,False,4665.926039143576,23329.630195717873,1385.0,277,231,0.8339350180505415,254,254.0,22,66.0,16,32.0,9,9,1124.4386351240692,6402.9260391435755,0.0,16,-9.094947017729282e-13,1.0906232849956723
60064,10,0.0,0,0.0,double_ring_optical_clear_probe,True,10,6051.277754979049,False,4162.27775497905,20811.38877489524,1550.0,310,282,0.9096774193548387,286,286.0,11,33.0,10,20.0,0,0,544.6129957061331,5179.468321140014,871.8094338390347,10,-9.094947017729282e-13,0.6514592439925764
60064,10,0.0,0,0.0,adaptive_double_ring_clear_probe,True,10,5892.471855049007,True,4142.47185504901,20712.35927524505,1410.0,282,259,0.9184397163120568,257,257.0,21,63.0,10,20.0,0,0,1469.9825591887457,5892.471855049007,0.0,10,-2.7284841053187847e-12,0.5068786889896728
60064,10,0.25,5,0.5,double_ring_optical_clear_probe,True,10,6266.473578371341,False,4337.4735783713395,21687.367891856702,1585.0,317,289,0.9116719242902208,294,294.0,10,30.0,10,20.0,4,4,722.4929868340771,5034.290408259603,1232.183170111738,10,1.8189894035458565e-12,0.6706210449920036
60064,10,0.25,5,0.5,adaptive_double_ring_clear_probe,True,10,6132.071277857838,False,4129.071277857842,20645.356389289216,1625.0,325,302,0.9292307692307692,298,298.0,20,60.0,10,20.0,3,3,1517.9825591887457,6132.071277857838,0.0,10,-3.637978807091713e-12,0.611157748993719
60064,10,0.5,6,0.6,double_ring_optical_clear_probe,True,10,6524.146966812551,False,4583.14696681255,22915.73483406275,1595.0,319,292,0.9153605015673981,296,296.0,10,30.0,10,20.0,4,4,722.4929868340771,5291.963796700813,1232.183170111738,10,9.094947017729282e-13,0.6381468439940363
60064,10,0.5,6,0.6,adaptive_double_ring_clear_probe,True,10,6197.736711450493,False,4128.736711450496,20643.68355725249,1680.0,336,313,0.9315476190476191,309,309.0,20,60.0,10,20.0,4,4,1523.9825591887457,6197.736711450493,0.0,10,-2.7284841053187847e-12,0.6234086740005296
60064,10,0.75,8,0.8,double_ring_optical_clear_probe,True,10,6524.146966812551,False,4583.14696681255,22915.73483406275,1595.0,319,292,0.9153605015673981,296,296.0,10,30.0,10,20.0,5,5,722.4929868340771,5291.963796700813,1232.183170111738,10,9.094947017729282e-13,0.6152772630011896
60064,10,0.75,8,0.8,adaptive_double_ring_clear_probe,True,10,6197.736711450493,False,4128.736711450496,20643.68355725249,1680.0,336,313,0.9315476190476191,309,309.0,20,60.0,10,20.0,5,5,1523.9825591887457,6197.736711450493,0.0,10,-2.7284841053187847e-12,0.6297374979913002
60064,10,1.0,10,1.0,double_ring_optical_clear_probe,True,10,6857.003450549054,False,4796.003450549053,23980.01725274527,1695.0,339,310,0.9144542772861357,316,316.0,10,30.0,10,20.0,7,7,893.1072743366253,5876.769580892234,980.2338696568195,10,9.094947017729282e-13,0.7741520809940994
60064,10,1.0,10,1.0,adaptive_double_ring_clear_probe,True,10,6599.227273407789,False,4515.227273407788,22576.136367038944,1690.0,338,314,0.9289940828402367,314,314.0,20,60.0,10,20.0,5,5,951.0875594250531,6081.174606924315,518.0526664834733,10,9.094947017729282e-13,0.5599357140017673
60064,13,0.0,0,0.0,double_ring_optical_clear_probe,True,13,5682.865408341885,True,4252.865408341886,21264.327041709425,1155.0,231,199,0.8614718614718615,207,207.0,14,42.0,13,26.0,0,0,518.0475341360708,5682.865408341885,0.0,13,-9.094947017729282e-13,0.6851684090070194
60064,13,0.0,0,0.0,adaptive_double_ring_clear_probe,True,13,5775.756951582716,True,4216.75695158272,21083.784757913596,1245.0,249,220,0.8835341365461847,225,225.0,21,63.0,13,26.0,0,0,1027.5761930536391,5403.401263478684,372.3556881040322,13,-3.637978807091713e-12,0.7161232879880117
60064,13,0.25,6,0.46153846153846156,double_ring_optical_clear_probe,True,13,6038.53809405459,False,4485.538094054589,22427.690470272937,1260.0,252,218,0.8650793650793651,228,228.0,13,39.0,13,26.0,4,4,807.0652171815211,5346.443138737758,692.094955316832,13,9.094947017729282e-13,1.0295912989968201
60064,13,0.25,6,0.46153846153846156,adaptive_double_ring_clear_probe,True,13,6105.651928761391,False,4449.651928761389,22248.259643806938,1290.0,258,226,0.875968992248062,232,232.0,36,108.0,13,26.0,6,6,777.06070794898,5694.685863114999,410.96606564639205,13,1.8189894035458565e-12,0.9517949320143089
60064,13,0.5,9,0.6923076923076923,double_ring_optical_clear_probe,True,13,6834.785611527768,False,5160.785611527766,25803.928057638823,1360.0,272,237,0.8713235294117647,249,249.0,13,39.0,13,26.0,6,6,722.4929868340771,5792.511227606767,1042.2743839210016,13,1.8189894035458565e-12,0.8332544590084581
60064,13,0.5,9,0.6923076923076923,adaptive_double_ring_clear_probe,True,13,6378.801628988359,False,4590.801628988357,22954.008144941785,1400.0,280,249,0.8892857142857142,254,254.0,36,108.0,13,26.0,8,8,777.06070794898,6378.801628988359,0.0,13,1.8189894035458565e-12,0.9821727730013663
60064,13,0.75,11,0.8461538461538461,double_ring_optical_clear_probe,True,13,6834.785611527768,False,5160.785611527766,25803.928057638823,1360.0,272,237,0.8713235294117647,249,249.0,13,39.0,13,26.0,7,7,722.4929868340771,5792.511227606767,1042.2743839210016,13,1.8189894035458565e-12,0.8155697790061822
60064,13,0.75,11,0.8461538461538461,adaptive_double_ring_clear_probe,True,13,6378.801628988359,False,4590.801628988357,22954.008144941785,1400.0,280,249,0.8892857142857142,254,254.0,36,108.0,13,26.0,9,9,777.06070794898,6378.801628988359,0.0,13,1.8189894035458565e-12,1.0176998139941134
60064,13,1.0,13,1.0,double_ring_optical_clear_probe,True,13,7015.159709686696,False,5035.159709686697,25175.798548433482,1615.0,323,285,0.8823529411764706,300,300.0,13,39.0,13,26.0,9,9,893.1072743366253,6533.107043203223,482.05266648347333,13,-9.094947017729282e-13,1.1014262590033468
60064,13,1.0,13,1.0,adaptive_double_ring_clear_probe,True,13,6365.698480615683,False,4536.698480615686,22683.49240307844,1465.0,293,264,0.9010238907849829,269,269.0,23,69.0,13,26.0,6,6,945.0875594250531,6365.698480615683,0.0,13,-2.7284841053187847e-12,0.7378844939958071
60064,16,0.0,0,0.0,double_ring_optical_clear_probe,True,16,3461.068803328758,True,2726.068803328758,13630.34401664379,550.0,110,70,0.6363636363636364,102,102.0,17,51.0,16,32.0,0,0,518.0475341360708,3461.068803328758,0.0,16,0.0,0.8580541039991658
60064,16,0.0,0,0.0,adaptive_double_ring_clear_probe,True,16,4991.953197183379,True,4043.953197183381,20219.765985916907,705.0,141,103,0.7304964539007093,127,127.0,28,84.0,16,32.0,0,0,716.7481002534848,4991.953197183379,0.0,16,-9.094947017729282e-13,0.7295951769920066
60064,16,0.25,6,0.375,double_ring_optical_clear_probe,True,16,3813.8346986988145,True,2705.834698698814,13529.17349349407,855.0,171,130,0.7602339181286549,158,158.0,21,63.0,16,32.0,6,6,746.7481002534848,3813.8346986988145,0.0,16,4.547473508864641e-13,0.9864176310074981
60064,16,0.25,6,0.375,adaptive_double_ring_clear_probe,True,16,4426.128565147911,True,3417.1285651479097,17085.642825739546,750.0,150,112,0.7466666666666667,134,134.0,31,93.0,16,32.0,5,5,795.0652171815211,4426.128565147911,0.0,16,9.094947017729282e-13,1.0040442500030622
60064,16,0.5,10,0.625,double_ring_optical_clear_probe,True,16,5380.781630480723,True,4221.781630480723,21108.9081524036,910.0,182,138,0.7582417582417582,169,169.0,16,48.0,16,32.0,6,6,722.4929868340771,5380.781630480723,0.0,16,0.0,1.1354070609959308
60064,16,0.5,10,0.625,adaptive_double_ring_clear_probe,True,16,5386.440261917714,True,4146.4402619177135,20732.201309588592,935.0,187,146,0.7807486631016043,165,165.0,36,108.0,16,32.0,7,7,927.0875594250531,5386.440261917714,0.0,16,9.094947017729282e-13,1.0923176469950704
60064,16,0.75,13,0.8125,double_ring_optical_clear_probe,True,16,5718.035837070669,True,4523.035837070668,22615.179185353332,940.0,188,146,0.776595744680851,175,175.0,16,48.0,16,32.0,7,7,722.4929868340771,5718.035837070669,0.0,16,9.094947017729282e-13,1.0251268550055102
60064,16,0.75,13,0.8125,adaptive_double_ring_clear_probe,True,16,6226.651335644953,False,4656.651335644951,23283.25667822475,1200.0,240,201,0.8375,212,212.0,42,126.0,16,32.0,10,10,777.06070794898,6226.651335644953,0.0,16,1.8189894035458565e-12,1.438685576998978
60064,16,1.0,16,1.0,double_ring_optical_clear_probe,True,16,5198.180846595825,True,3799.1808465958234,18995.904232979123,1100.0,220,180,0.8181818181818182,204,204.0,21,63.0,16,32.0,10,10,752.7481002534848,5198.180846595825,0.0,16,9.094947017729282e-13,0.7443628109904239
60064,16,1.0,16,1.0,adaptive_double_ring_clear_probe,True,16,6190.02429607636,False,4833.02429607636,24165.12148038182,1060.0,212,176,0.8301886792452831,187,187.0,26,78.0,16,32.0,9,9,945.0875594250531,6190.02429607636,0.0,16,0.0,1.0853798030002508
60065,10,0.0,0,0.0,double_ring_optical_clear_probe,True,10,5753.091447196287,True,3913.0914471962874,19565.457235981437,1510.0,302,277,0.9172185430463576,277,277.0,11,33.0,10,20.0,0,0,527.6326087666584,4845.1123564815125,907.9790907147744,10,-9.094947017729282e-13,0.8233670009940397
60065,10,0.0,0,0.0,adaptive_double_ring_clear_probe,True,10,5783.137449191162,True,3922.1374491911633,19610.687245955814,1525.0,305,280,0.9180327868852459,280,280.0,12,36.0,10,20.0,0,0,527.6326087666584,4875.158358476388,907.9790907147744,10,-9.094947017729282e-13,0.842361766990507
60065,10,0.25,3,0.3,double_ring_optical_clear_probe,True,10,5845.014565867239,True,3962.014565867239,19810.07282933619,1545.0,309,285,0.9223300970873787,285,285.0,11,33.0,10,20.0,4,4,738.8303179569009,4901.933885587161,943.080680280078,10,0.0,0.6254483259981498
60065,10,0.25,3,0.3,adaptive_double_ring_clear_probe,True,10,5888.871491006157,True,4023.871491006155,20119.357455030775,1505.0,301,279,0.9269102990033222,277,277.0,21,63.0,10,20.0,3,3,741.630317956901,4945.790810726079,943.080680280078,10,1.8189894035458565e-12,0.5385396540077636
60065,10,0.5,5,0.5,double_ring_optical_clear_probe,True,10,5934.571100181636,True,3967.571100181636,19837.855500908176,1615.0,323,299,0.9256965944272446,299,299.0,11,33.0,10,20.0,4,4,738.8303179569009,4991.490419901558,943.080680280078,10,0.0,0.6059803050011396
60065,10,0.5,5,0.5,adaptive_double_ring_clear_probe,True,10,5978.428025320554,True,4029.428025320552,20147.14012660276,1575.0,315,293,0.9301587301587302,291,291.0,21,63.0,10,20.0,3,3,741.630317956901,5035.347345040476,943.080680280078,10,1.8189894035458565e-12,0.5345409930014284
60065,10,0.75,7,0.7,double_ring_optical_clear_probe,True,10,6166.839527893757,False,4274.839527893758,21374.197639468784,1555.0,311,285,0.9163987138263665,287,287.0,10,30.0,10,20.0,2,2,732.580677628084,6166.839527893757,0.0,10,-9.094947017729282e-13,0.6097709759924328
60065,10,0.75,7,0.7,adaptive_double_ring_clear_probe,True,10,6285.83642977743,False,4388.83642977743,21944.18214888715,1560.0,312,287,0.9198717948717948,287,287.0,10,30.0,10,20.0,2,2,726.580677628084,5881.755939972492,404.0804898049373,10,0.0,0.553965696002706
60065,10,1.0,10,1.0,double_ring_optical_clear_probe,True,10,6291.082324825515,False,4180.082324825515,20900.41162412757,1735.0,347,321,0.9250720461095101,323,323.0,11,33.0,10,20.0,7,7,750.8303179569009,5348.001644545437,943.080680280078,10,0.0,0.6526106240053196
60065,10,1.0,10,1.0,adaptive_double_ring_clear_probe,True,10,6239.773081448358,False,4153.7730814483575,20768.86540724179,1705.0,341,318,0.9325513196480938,316,316.0,15,45.0,10,20.0,6,6,753.630317956901,5296.69240116828,943.080680280078,10,9.094947017729282e-13,0.5521422809979413
60065,13,0.0,0,0.0,double_ring_optical_clear_probe,True,13,5544.841255564053,True,3983.841255564053,19919.206277820267,1265.0,253,220,0.8695652173913043,228,228.0,14,42.0,13,26.0,0,0,527.6326087666584,5407.028530644311,137.81272491974232,13,0.0,0.8425062709866324
