strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
double_ring_optical_clear_probe,14,10,6,10,1.0,True,598.8611173344149,5988.6111733441485,4066.6111733441476,20333.05586672074,1575.0,315,292,0.926984126984127,23,0,291,12,12,10,2,2,736.1630702746822,1944.8769009156074,862.2825646009212,5301.580955053069,72,0.613004078011727,,,,291.0,36.0,20.0,9.094947017729282e-13,True,687.0302182910791,,,
double_ring_optical_clear_probe,15,11,5,11,1.0,True,574.7189190669407,6321.908109736347,4292.908109736344,21464.54054868172,1665.0,333,303,0.9099099099099099,30,0,309,11,11,11,2,2,1184.0851737186335,6074.353511342489,545.4256132686402,6321.908109736347,40,0.8471329260064522,,,,309.0,33.0,22.0,2.7284841053187847e-12,False,0.0,,,
double_ring_optical_clear_probe,16,12,8,12,1.0,True,563.8446184805056,6766.135421766066,4735.135421766065,23675.677108830325,1650.0,330,299,0.906060606060606,31,0,306,17,17,12,4,4,1517.0854648982624,3469.21078323712,1126.608360620741,6627.154419683557,98,0.7461496670002816,,,,306.0,51.0,24.0,1.8189894035458565e-12,False,138.9810020825098,,,
double_ring_optical_clear_probe,17,14,8,14,1.0,True,526.7601205787531,7374.641688102543,5302.641688102541,26513.20844051271,1690.0,338,301,0.8905325443786982,37,0,312,14,14,14,6,6,1478.357852384959,4290.049927204691,681.1872201106836,7374.641688102543,59,1.0052380059933057,,,,312.0,42.0,28.0,2.7284841053187847e-12,False,0.0,,,
double_ring_optical_clear_probe,18,11,4,11,1.0,True,601.4109344784443,6615.520279262888,4575.520279262888,22877.601396314436,1675.0,335,305,0.9104477611940298,30,0,310,11,11,11,0,0,1519.4468253779344,6374.4251919322605,936.854874499453,6615.520279262888,78,0.5274488970026141,,,,310.0,33.0,22.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,19,15,10,15,1.0,True,453.0514029676309,6795.771044514464,4973.771044514465,24868.85522257232,1475.0,295,261,0.8847457627118644,34,0,272,15,15,15,4,4,1848.3416792874807,5166.580715698403,743.596526289391,5840.002422886684,56,0.7301376340037677,,,,272.0,45.0,30.0,-9.094947017729282e-13,False,955.7686216277798,,,
double_ring_optical_clear_probe,20,15,6,15,1.0,True,418.07868688259515,6271.180303238927,4561.180303238928,22805.90151619464,1365.0,273,238,0.8717948717948718,35,0,252,21,21,15,4,4,1257.0732617429046,5210.9831344801005,704.8635993631275,6271.180303238927,57,0.8075145629991312,,,,252.0,63.0,30.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,21,11,5,11,1.0,True,566.757149845133,6234.328648296462,4389.328648296461,21946.64324148231,1510.0,302,271,0.8973509933774835,31,0,277,12,12,11,2,2,732.5012087428065,3256.646774979002,686.7823539839833,5821.097004633926,57,0.9464488149969839,,,,277.0,36.0,22.0,9.094947017729282e-13,False,413.23164366253604,,,
double_ring_optical_clear_probe,22,11,2,11,1.0,True,529.1777802382699,5820.955582620968,3839.9555826209676,19199.777913104837,1625.0,325,292,0.8984615384615384,33,0,301,11,11,11,1,1,892.700208402356,2374.2977914762673,1111.28880819325,5195.005377091358,95,0.9581011330010369,,,,301.0,33.0,22.0,9.094947017729282e-13,True,625.9502055296098,,,
double_ring_optical_clear_probe,23,16,9,16,1.0,True,438.25494645292565,7012.07914324681,5302.079143246812,26510.395716234063,1375.0,275,238,0.8654545454545455,37,0,252,17,17,16,6,6,1376.4051391281273,4872.057529109667,887.2847238940064,7012.07914324681,74,0.9636606060084887,,,,252.0,51.0,32.0,-1.8189894035458565e-12,False,0.0,4872.057529109667,2140.021614137144,28
