strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
adaptive_double_ring_clear_probe,29,14,7,14,1.0,True,476.4698249672382,6670.5775495413345,4906.577549541336,24532.88774770667,1415.0,283,251,0.8869257950530035,32,0,258,21,21,14,1,1,1617.3718534914076,5438.771066824512,858.2757285338398,6670.5775495413345,58,0.7353338369866833,,,,258.0,63.0,28.0,-1.8189894035458565e-12,False,0.0,,,
adaptive_double_ring_clear_probe,30,14,5,14,1.0,True,481.43566548003275,6740.099316720459,4843.099316720458,24215.49658360228,1545.0,309,275,0.889967637540453,34,0,282,14,14,14,2,2,1514.7873475041708,6360.602244378758,949.6186356776238,6740.099316720459,72,1.1584279800008517,,,,282.0,42.0,28.0,9.094947017729282e-13,False,0.0,,,
adaptive_double_ring_clear_probe,31,10,5,10,1.0,True,611.3806886029072,6113.806886029071,4275.8068860290705,21379.03443014535,1510.0,302,277,0.9172185430463576,25,0,278,10,10,10,3,3,324.34428798514074,888.4809599504691,715.8655697397733,5909.802651001715,58,0.7760059870051919,,,,278.0,30.0,20.0,9.094947017729282e-13,False,204.00423502735612,,,
adaptive_double_ring_clear_probe,32,10,6,10,1.0,True,650.4804315891221,6504.8043158912205,4384.8043158912205,21924.0215794561,1745.0,349,324,0.9283667621776505,25,0,325,10,10,10,3,3,1251.149107397938,3084.1116657733114,813.0827540117825,6076.1323149622685,59,0.673585655997158,,,,325.0,30.0,20.0,0.0,False,428.672000928952,,,
adaptive_double_ring_clear_probe,33,14,6,14,1.0,True,503.62551109368354,7050.7571553115695,5381.757155311573,26908.785776557852,1330.0,266,235,0.8834586466165414,31,0,233,26,26,14,5,5,743.4865815182111,4087.4480348587135,523.698918313623,7050.7571553115695,40,1.0842789599992102,,,,233.0,78.0,28.0,-3.637978807091713e-12,False,0.0,,,
adaptive_double_ring_clear_probe,34,14,10,14,1.0,True,473.1861558051934,6624.6061812727075,4706.606181272706,23533.030906363525,1560.0,312,276,0.8846153846153846,36,0,288,14,14,14,8,8,772.6476843926804,2587.5728660610434,959.6089332549942,6624.6061812727075,78,1.3899976839893498,,,,288.0,42.0,28.0,1.8189894035458565e-12,False,0.0,,,
adaptive_double_ring_clear_probe,35,14,9,14,1.0,True,542.8332953493376,7599.666134890726,5669.666134890726,28348.330674453628,1570.0,314,283,0.9012738853503185,31,0,290,14,14,14,7,7,1475.7435203466048,5631.85117145416,686.1618908652435,7599.666134890726,59,0.9687437230022624,,,,290.0,42.0,28.0,0.0,False,0.0,,,
adaptive_double_ring_clear_probe,36,12,7,12,1.0,True,513.4515833309435,6161.418999971323,4354.418999971323,21772.094999856614,1425.0,285,259,0.9087719298245615,26,0,262,32,32,12,3,3,765.1830912906515,3794.6399735369523,753.0754162018163,6161.418999971323,57,1.0746105119906133,,,,262.0,96.0,24.0,0.0,False,0.0,,,
adaptive_double_ring_clear_probe,37,15,9,15,1.0,True,426.1008428826705,6391.5126432400575,4640.512643240058,23202.563216200313,1395.0,279,242,0.8673835125448028,37,0,254,24,24,15,3,3,1739.536750804202,4252.410624663906,705.8727839812844,6062.320638120225,57,0.9196736739977496,,,,254.0,72.0,30.0,-9.094947017729282e-13,False,329.1920051198322,,,
adaptive_double_ring_clear_probe,38,15,9,15,1.0,True,424.4444625594475,6366.666938391712,4728.666938391716,23643.334691958586,1305.0,261,224,0.8582375478927203,37,0,237,22,22,15,4,4,904.8931048816355,2177.7229162828335,526.2142855126181,6207.895214570285,40,1.3349870429956354,,,,237.0,66.0,30.0,-3.637978807091713e-12,False,158.77172382142726,,,
adaptive_double_ring_clear_probe,39,11,4,11,1.0,True,570.5282768677373,6275.811045545111,4387.81104554511,21939.055227725556,1515.0,303,277,0.9141914191419142,26,0,279,24,24,11,2,2,686.1816084818547,1964.122963446989,713.7617569797749,5922.702994481117,58,0.8732902640040265,,,,279.0,72.0,22.0,9.094947017729282e-13,False,353.108051063994,,,
adaptive_double_ring_clear_probe,40,13,5,13,1.0,True,473.0073295081657,6149.095283606154,4519.095283606153,22595.476418030772,1310.0,262,231,0.8816793893129771,31,0,237,19,19,13,4,4,795.7363357428147,2083.610041309582,537.4154883645033,5510.894040360068,40,0.7502022590051638,,,,237.0,57.0,26.0,9.094947017729282e-13,False,638.201243246086,,,
adaptive_double_ring_clear_probe,41,13,9,13,1.0,True,473.0666329372038,6149.86622818365,4352.8662281836505,21764.331140918246,1450.0,290,259,0.8931034482758621,31,0,267,18,18,13,2,2,1287.384814941272,5617.953106582471,524.6819111910994,6007.898347685664,40,0.8315924519993132,,,,267.0,54.0,26.0,-9.094947017729282e-13,False,141.9678804979858,,,
