scenario_id,replicate,strategy,radius_mode,error_model,outcome,detected,area_m2,diameter_m,move_distance_m,move_time_s,selection_runtime_s,candidate_count,exact_objective_evaluation_count
296,10,random,fixed_1500,worst_bounded,bearing,True,749.1411509188828,70.90893043298932,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,11,expected_diameter,fixed_1500,worst_bounded,bearing,True,626.9924512064497,52.90272219067956,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,11,geometry,fixed_1500,worst_bounded,bearing,True,1473.670716029214,135.79603592096402,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,11,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.4751083924103,47.896995882182345,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,11,fim_e,fixed_1500,worst_bounded,bearing,True,1600.5904512418824,196.93472158279891,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,11,random,fixed_1500,worst_bounded,bearing,True,749.1411509188828,70.90893043298932,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,12,expected_diameter,fixed_1500,worst_bounded,bearing,True,625.2955727563746,54.575674724082745,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,12,geometry,fixed_1500,worst_bounded,bearing,True,1591.3821516956068,152.02532048641683,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,12,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.3304418499999,49.28099304718244,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,12,fim_e,fixed_1500,worst_bounded,bearing,True,3056.5020850867213,307.3921906879123,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,12,random,fixed_1500,worst_bounded,bearing,True,738.8594439979037,67.52957424395507,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,13,expected_diameter,fixed_1500,worst_bounded,bearing,True,626.9924512064497,52.90272219067956,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,13,geometry,fixed_1500,worst_bounded,bearing,True,1473.670716029214,135.79603592096402,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,13,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.4751083924103,47.896995882182345,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,13,fim_e,fixed_1500,worst_bounded,bearing,True,1600.5904512418824,196.93472158279891,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,13,random,fixed_1500,worst_bounded,bearing,True,749.1411509188828,70.90893043298932,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,14,expected_diameter,fixed_1500,worst_bounded,bearing,True,626.9924512064497,52.90272219067956,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,14,geometry,fixed_1500,worst_bounded,bearing,True,1473.670716029214,135.79603592096402,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,14,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.4751083924103,47.896995882182345,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,14,fim_e,fixed_1500,worst_bounded,bearing,True,1600.5904512418824,196.93472158279891,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,14,random,fixed_1500,worst_bounded,bearing,True,749.1411509188828,70.90893043298932,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,15,expected_diameter,fixed_1500,worst_bounded,bearing,True,626.9924512064497,52.90272219067956,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,15,geometry,fixed_1500,worst_bounded,bearing,True,1473.670716029214,135.79603592096402,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,15,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.4751083924103,47.896995882182345,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,15,fim_e,fixed_1500,worst_bounded,bearing,True,1600.5904512418824,196.93472158279891,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,15,random,fixed_1500,worst_bounded,bearing,True,749.1411509188828,70.90893043298932,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,16,expected_diameter,fixed_1500,worst_bounded,bearing,True,625.2955727563746,54.575674724082745,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,16,geometry,fixed_1500,worst_bounded,bearing,True,1591.3821516956068,152.02532048641683,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,16,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.3304418499999,49.28099304718244,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,16,fim_e,fixed_1500,worst_bounded,bearing,True,3056.5020850867213,307.3921906879123,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,16,random,fixed_1500,worst_bounded,bearing,True,738.8594439979037,67.52957424395507,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,17,expected_diameter,fixed_1500,worst_bounded,bearing,True,626.9924512064497,52.90272219067956,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,17,geometry,fixed_1500,worst_bounded,bearing,True,1473.670716029214,135.79603592096402,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
