scenario_id,strategy,s2_x,s2_y,selection_objective,selection_runtime_s,candidate_count,exact_objective_evaluation_count,search_levels
52,random,-300.0,200.0,0.0,0.001700280001387,90,0,[]
53,expected_diameter,-87.5,-1387.5,57.561166438992245,3.2948699690023204,311,12400,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 113, ""exact_candidate_count"": 10, ""best_x"": -50.0, ""best_y"": -1300.0, ""best_objective"": 60.91065338169924, ""runtime_s"": 0.8824003269983223}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 138, ""exact_candidate_count"": 10, ""best_x"": -112.5, ""best_y"": -1362.5, ""best_objective"": 57.999216738726226, ""runtime_s"": 0.9980933479964733}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 59, ""exact_candidate_count"": 10, ""best_x"": -87.5, ""best_y"": -1387.5, ""best_objective"": 57.561166438992245, ""runtime_s"": 0.8599274360021809}]"
53,geometry,-437.5,-837.5,0.0013007723905782847,0.011745453986804932,334,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 113, ""best_x"": -550.0, ""best_y"": -800.0, ""best_objective"": 0.0012296330147070049, ""runtime_s"": 0.004025361995445564}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 143, ""best_x"": -462.5, ""best_y"": -812.5, ""best_objective"": 0.0012918414062562836, ""runtime_s"": 0.004856825995375402}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 78, ""best_x"": -437.5, ""best_y"": -837.5, ""best_objective"": 0.0013007723905782847, ""runtime_s"": 0.002830566998454742}]"
53,gdop_mean,-87.5,-1387.5,14.832848957529047,0.48081740700581577,338,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 113, ""best_x"": -50.0, ""best_y"": -1300.0, ""best_objective"": 15.568222087850637, ""runtime_s"": 0.1085580789949745}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""best_x"": -412.5, ""best_y"": -462.5, ""best_objective"": 15.07274482813924, ""runtime_s"": 0.24366329800977837}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 78, ""best_x"": -87.5, ""best_y"": -1387.5, ""best_objective"": 14.832848957529047, ""runtime_s"": 0.12852791500336025}]"
53,fim_e,412.5,-437.5,0.008010567131791208,0.4763642339967191,335,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 113, ""best_x"": 450.0, ""best_y"": -550.0, ""best_objective"": 0.007050506255724032, ""runtime_s"": 0.10479373499401845}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 138, ""best_x"": 437.5, ""best_y"": -462.5, ""best_objective"": 0.007820380442893744, ""runtime_s"": 0.22747536399401724}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 84, ""best_x"": 412.5, ""best_y"": -437.5, ""best_objective"": 0.008010567131791208, ""runtime_s"": 0.14396900800056756}]"
53,random,450.0,-1300.0,0.0,0.0015993819979485124,113,0,[]
54,expected_diameter,662.5,-1187.5,59.18728258590765,3.44502861899673,348,12400,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 111, ""exact_candidate_count"": 10, ""best_x"": 450.0, ""best_y"": -50.0, ""best_objective"": 60.869163707364976, ""runtime_s"": 0.8354610440001125}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 144, ""exact_candidate_count"": 10, ""best_x"": 687.5, ""best_y"": -1212.5, ""best_objective"": 59.248212133966625, ""runtime_s"": 0.9862548579985742}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 92, ""exact_candidate_count"": 10, ""best_x"": 662.5, ""best_y"": -1187.5, ""best_objective"": 59.18728258590765, ""runtime_s"": 0.9447523419948993}]"
54,geometry,562.5,-987.5,0.0011968461735807816,0.011327271990012378,312,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 111, ""best_x"": 450.0, ""best_y"": -300.0, ""best_objective"": 0.0011862161615790775, ""runtime_s"": 0.004193909000605345}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""best_x"": 537.5, ""best_y"": -962.5, ""best_objective"": 0.0011942930279999874, ""runtime_s"": 0.0048239419993478805}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 54, ""best_x"": 562.5, ""best_y"": -987.5, ""best_objective"": 0.0011968461735807816, ""runtime_s"": 0.002270559998578392}]"
54,gdop_mean,712.5,-1187.5,14.911134493041818,0.6009336819988675,330,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 111, ""best_x"": 450.0, ""best_y"": -300.0, ""best_objective"": 15.653162980022126, ""runtime_s"": 0.15755687399359886}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 136, ""best_x"": 687.5, ""best_y"": -1162.5, ""best_objective"": 14.91893220429668, ""runtime_s"": 0.2767725809972035}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 83, ""best_x"": 712.5, ""best_y"": -1187.5, ""best_objective"": 14.911134493041818, ""runtime_s"": 0.16651897900737822}]"
54,fim_e,1362.5,-387.5,0.016965085738457786,0.42868083900248166,306,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 111, ""best_x"": 1200.0, ""best_y"": -300.0, ""best_objective"": 0.01206265547161799, ""runtime_s"": 0.11717679499997757}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 126, ""best_x"": 1337.5, ""best_y"": -362.5, ""best_objective"": 0.0156970786041361, ""runtime_s"": 0.19801210600417107}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 69, ""best_x"": 1362.5, ""best_y"": -387.5, ""best_objective"": 0.016965085738457786, ""runtime_s"": 0.11330867500510067}]"
54,random,-300.0,-1050.0,0.0,0.0015616400050930679,111,0,[]
55,expected_diameter,1312.5,712.5,36.327284794401976,3.1605538860167144,272,12400,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 90, ""exact_candidate_count"": 10, ""best_x"": 1450.0, ""best_y"": 700.0, ""best_objective"": 38.035386295351614, ""runtime_s"": 0.8266072400001576}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 127, ""exact_candidate_count"": 10, ""best_x"": 1337.5, ""best_y"": 687.5, ""best_objective"": 36.42966001648177, ""runtime_s"": 1.0020568139880197}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 54, ""exact_candidate_count"": 10, ""best_x"": 1312.5, ""best_y"": 712.5, ""best_objective"": 36.327284794401976, ""runtime_s"": 0.8327288349973969}]"
55,geometry,962.5,1212.5,0.0018390167690645887,0.018081571004586294,307,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 90, ""best_x"": 950.0, ""best_y"": 1200.0, ""best_objective"": 0.0018394025448685296, ""runtime_s"": 0.0048313059960491955}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 139, ""best_x"": 937.5, ""best_y"": 1187.5, ""best_objective"": 0.0018361450198898046, ""runtime_s"": 0.008369313000002876}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 78, ""best_x"": 962.5, ""best_y"": 1212.5, ""best_objective"": 0.0018390167690645887, ""runtime_s"": 0.004798818001290783}]"
55,gdop_mean,862.5,1362.5,9.449457002395445,0.4216404510079883,292,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 90, ""best_x"": 1200.0, ""best_y"": 700.0, ""best_objective"": 9.852510183312702, ""runtime_s"": 0.06633772500208579}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 118, ""best_x"": 837.5, ""best_y"": 1337.5, ""best_objective"": 9.494997103209027, ""runtime_s"": 0.20996441500028595}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 84, ""best_x"": 862.5, ""best_y"": 1362.5, ""best_objective"": 9.449457002395445, ""runtime_s"": 0.1452748339943355}]"
55,fim_e,562.5,712.5,0.05987292549948967,0.46468988800188527,291,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 90, ""best_x"": 950.0, ""best_y"": 700.0, ""best_objective"": 0.02109108647131775, ""runtime_s"": 0.10459124900808092}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""best_x"": 587.5, ""best_y"": 637.5, ""best_objective"": 0.03651349356384605, ""runtime_s"": 0.27099667000584304}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 54, ""best_x"": 562.5, ""best_y"": 712.5, ""best_objective"": 0.05987292549948967, ""runtime_s"": 0.08896927699970547}]"
55,random,200.0,1200.0,0.0,0.0015353700000559911,90,0,[]
56,expected_diameter,-1387.5,712.5,19.22422372656529,3.011807448012405,247,12400,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 54, ""exact_candidate_count"": 10, ""best_x"": -1300.0, ""best_y"": 700.0, ""best_objective"": 19.61855214121524, ""runtime_s"": 0.7569288160011638}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 144, ""exact_candidate_count"": 10, ""best_x"": -1362.5, ""best_y"": 687.5, ""best_objective"": 19.260104457321972, ""runtime_s"": 0.9919997389952186}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 48, ""exact_candidate_count"": 10, ""best_x"": -1387.5, ""best_y"": 712.5, ""best_objective"": 19.22422372656529, ""runtime_s"": 0.8240670990053331}]"
56,geometry,-1487.5,712.5,0.0033594055544487827,0.009631467997678556,226,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 54, ""best_x"": -1550.0, ""best_y"": 700.0, ""best_objective"": 0.002973110513580241, ""runtime_s"": 0.002871435004635714}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 126, ""best_x"": -1462.5, ""best_y"": 687.5, ""best_objective"": 0.0033672404614782645, ""runtime_s"": 0.00450791600451339}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 46, ""best_x"": -1487.5, ""best_y"": 712.5, ""best_objective"": 0.0033594055544487827, ""runtime_s"": 0.0021961270103929564}]"
56,gdop_mean,-1387.5,712.5,5.084877066375329,0.3610088440036634,246,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 54, ""best_x"": -1300.0, ""best_y"": 700.0, ""best_objective"": 5.2810027779684425, ""runtime_s"": 0.042204775993013754}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 144, ""best_x"": -1362.5, ""best_y"": 687.5, ""best_objective"": 5.121718756960787, ""runtime_s"": 0.2385014570027124}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 48, ""best_x"": -1387.5, ""best_y"": 712.5, ""best_objective"": 5.084877066375329, ""runtime_s"": 0.08024856699921656}]"
56,fim_e,-1537.5,462.5,0.08327280481211512,0.3902834239997901,253,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 54, ""best_x"": -1550.0, ""best_y"": 450.0, ""best_objective"": 0.0813394754331421, ""runtime_s"": 0.045553414995083585}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 132, ""best_x"": -1512.5, ""best_y"": 487.5, ""best_objective"": 0.0749508283647374, ""runtime_s"": 0.23003464301291388}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 67, ""best_x"": -1537.5, ""best_y"": 462.5, ""best_objective"": 0.08327280481211512, ""runtime_s"": 0.11463108401221689}]"
56,random,-1550.0,-800.0,0.0,0.0015798940003151074,54,0,[]
57,expected_diameter,-687.5,1512.5,10.556142218874118,2.9672486310009845,205,12400,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 58, ""exact_candidate_count"": 10, ""best_x"": -550.0, ""best_y"": 1700.0, ""best_objective"": 12.807294530822967, ""runtime_s"": 0.8039975680003408}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 89, ""exact_candidate_count"": 10, ""best_x"": -662.5, ""best_y"": 1487.5, ""best_objective"": 10.811099255285004, ""runtime_s"": 0.9008014370047022}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 57, ""exact_candidate_count"": 10, ""best_x"": -687.5, ""best_y"": 1512.5, ""best_objective"": 10.556142218874118, ""runtime_s"": 0.8846047279948834}]"
57,geometry,-637.5,1562.5,0.00626759949751265,0.008397106998017989,200,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 58, ""best_x"": -550.0, ""best_y"": 1700.0, ""best_objective"": 0.005395022351775687, ""runtime_s"": 0.0028514360019471496}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 89, ""best_x"": -512.5, ""best_y"": 1637.5, ""best_objective"": 0.006322921225034428, ""runtime_s"": 0.003267085994593799}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 53, ""best_x"": -637.5, ""best_y"": 1562.5, ""best_objective"": 0.00626759949751265, ""runtime_s"": 0.0022252000053413212}]"
57,gdop_mean,-487.5,1662.5,2.722471515090484,0.30504726100480184,204,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 58, ""best_x"": -550.0, ""best_y"": 1700.0, ""best_objective"": 3.095277840953023, ""runtime_s"": 0.05307631999312434}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 89, ""best_x"": -512.5, ""best_y"": 1687.5, ""best_objective"": 2.754008212916343, ""runtime_s"": 0.15177318500354886}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 57, ""best_x"": -487.5, ""best_y"": 1662.5, ""best_objective"": 2.722471515090484, ""runtime_s"": 0.10012422798899934}]"
57,fim_e,-537.5,1462.5,0.29997453194523616,0.3223215969919693,217,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 58, ""best_x"": -550.0, ""best_y"": 1450.0, ""best_objective"": 0.27427059825845007, ""runtime_s"": 0.05170282200560905}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 102, ""best_x"": -462.5, ""best_y"": 1537.5, ""best_objective"": 0.30264927621711485, ""runtime_s"": 0.17356525799550582}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 57, ""best_x"": -537.5, ""best_y"": 1462.5, ""best_objective"": 0.29997453194523616, ""runtime_s"": 0.09699966400512494}]"
57,random,200.0,1700.0,0.0,0.001649457000894472,58,0,[]
58,expected_diameter,362.5,112.5,56.621764194756125,3.4105748599977233,354,12400,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 144, ""exact_candidate_count"": 10, ""best_x"": 450.0, ""best_y"": 200.0, ""best_objective"": 57.267293682328656, ""runtime_s"": 0.9045913860027213}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""exact_candidate_count"": 10, ""best_x"": 437.5, ""best_y"": 187.5, ""best_objective"": 57.064003487429474, ""runtime_s"": 1.022797679004725}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 62, ""exact_candidate_count"": 10, ""best_x"": 362.5, ""best_y"": 112.5, ""best_objective"": 56.621764194756125, ""runtime_s"": 0.8560806460009189}]"
58,geometry,112.5,112.5,0.0011816201550549194,0.012478796998038888,369,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 144, ""best_x"": -550.0, ""best_y"": 200.0, ""best_objective"": 0.0011720845737536818, ""runtime_s"": 0.004755043992190622}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""best_x"": 87.5, ""best_y"": 87.5, ""best_objective"": 0.0011825921385320202, ""runtime_s"": 0.0047999520029406995}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 78, ""best_x"": 112.5, ""best_y"": 112.5, ""best_objective"": 0.0011816201550549194, ""runtime_s"": 0.0028805569891119376}]"
58,gdop_mean,362.5,112.5,14.496658978978065,0.5533540489996085,383,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 144, ""best_x"": -800.0, ""best_y"": 200.0, ""best_objective"": 14.57797561092334, ""runtime_s"": 0.14093780600524042}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""best_x"": -812.5, ""best_y"": 187.5, ""best_objective"": 14.547454187665943, ""runtime_s"": 0.2509469570068177}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 92, ""best_x"": 362.5, ""best_y"": 112.5, ""best_objective"": 14.496658978978065, ""runtime_s"": 0.16138576999946963}]"
58,fim_e,62.5,812.5,0.01198741191622388,0.4963901059963973,369,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 144, ""best_x"": -550.0, ""best_y"": 700.0, ""best_objective"": 0.010258625279853223, ""runtime_s"": 0.12675621500238776}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""best_x"": -462.5, ""best_y"": 837.5, ""best_objective"": 0.011929496194625322, ""runtime_s"": 0.23470332099532243}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 78, ""best_x"": 62.5, ""best_y"": 812.5, ""best_objective"": 0.01198741191622388, ""runtime_s"": 0.13477768799930345}]"
58,random,-1300.0,-300.0,0.0,0.0015335390053223819,144,0,[]
59,expected_diameter,1262.5,1012.5,56.36537108202964,3.2076925550063606,307,12400,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 103, ""exact_candidate_count"": 10, ""best_x"": 1200.0, ""best_y"": 950.0, ""best_objective"": 58.14408810219127, ""runtime_s"": 0.842745375004597}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 128, ""exact_candidate_count"": 10, ""best_x"": 1287.5, ""best_y"": 1087.5, ""best_objective"": 56.318481340690525, ""runtime_s"": 0.9917812800122192}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 75, ""exact_candidate_count"": 10, ""best_x"": 1262.5, ""best_y"": 1012.5, ""best_objective"": 56.36537108202964, ""runtime_s"": 0.8741722999984631}]"
59,geometry,1012.5,1012.5,0.0012334824872303122,0.011849407994304784,330,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 103, ""best_x"": 450.0, ""best_y"": 450.0, ""best_objective"": 0.0012168099813416045, ""runtime_s"": 0.003890116000548005}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 143, ""best_x"": 1037.5, ""best_y"": 1037.5, ""best_objective"": 0.0012319920669936826, ""runtime_s"": 0.004819637993932702}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 84, ""best_x"": 1012.5, ""best_y"": 1012.5, ""best_objective"": 0.0012334824872303122, ""runtime_s"": 0.0030906600004527718}]"
59,gdop_mean,1262.5,1012.5,14.129985558079676,0.4220633210061351,303,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 103, ""best_x"": 1200.0, ""best_y"": 950.0, ""best_objective"": 14.483620605749005, ""runtime_s"": 0.09503442198911216}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 128, ""best_x"": 1287.5, ""best_y"": 1087.5, ""best_objective"": 14.154679750063433, ""runtime_s"": 0.20881760399788618}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 72, ""best_x"": 1262.5, ""best_y"": 1012.5, ""best_objective"": 14.129985558079676, ""runtime_s"": 0.11814316399977542}]"
59,fim_e,262.5,1262.5,0.015520324757179672,0.5014173770032357,354,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 103, ""best_x"": 200.0, ""best_y"": 700.0, ""best_objective"": 0.010570388009058726, ""runtime_s"": 0.09720920199470129}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 143, ""best_x"": 287.5, ""best_y"": 1237.5, ""best_objective"": 0.012355638012365968, ""runtime_s"": 0.2268326449993765}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 108, ""best_x"": 262.5, ""best_y"": 1262.5, ""best_objective"": 0.015520324757179672, ""runtime_s"": 0.1771831630030647}]"
59,random,1200.0,1200.0,0.0,0.0014832869928795844,103,0,[]
60,expected_diameter,212.5,-187.5,57.58577015003849,3.223753669008147,326,12400,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 124, ""exact_candidate_count"": 10, ""best_x"": 200.0, ""best_y"": -300.0, ""best_objective"": 58.626196628303056, ""runtime_s"": 0.8613422809867188}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""exact_candidate_count"": 10, ""best_x"": 287.5, ""best_y"": -112.5, ""best_objective"": 58.76700143227073, ""runtime_s"": 0.9550781900034053}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 54, ""exact_candidate_count"": 10, ""best_x"": 212.5, ""best_y"": -187.5, ""best_objective"": 57.58577015003849, ""runtime_s"": 0.8385558989975834}]"
60,geometry,312.5,62.5,0.0011607746518119745,0.012385627007461153,351,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 124, ""best_x"": 700.0, ""best_y"": 450.0, ""best_objective"": 0.0011386774043544016, ""runtime_s"": 0.0043408150086179376}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 143, ""best_x"": 337.5, ""best_y"": 137.5, ""best_objective"": 0.0011618987742761835, ""runtime_s"": 0.004823670999030583}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 84, ""best_x"": 312.5, ""best_y"": 62.5, ""best_objective"": 0.0011607746518119745, ""runtime_s"": 0.003157625993480906}]"
60,gdop_mean,212.5,-187.5,14.900032301584877,0.4931063210096909,355,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 124, ""best_x"": 200.0, ""best_y"": -300.0, ""best_objective"": 15.159782516684563, ""runtime_s"": 0.11819494899827987}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""best_x"": 287.5, ""best_y"": -112.5, ""best_objective"": 15.222637782265554, ""runtime_s"": 0.2311669730115682}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 84, ""best_x"": 212.5, ""best_y"": -187.5, ""best_objective"": 14.900032301584877, ""runtime_s"": 0.14369476599677}]"
60,fim_e,912.5,-437.5,0.010525068282548197,0.4998028109985171,345,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 124, ""best_x"": 1200.0, ""best_y"": -50.0, ""best_objective"": 0.009798087388620341, ""runtime_s"": 0.12956035300157964}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 143, ""best_x"": 1287.5, ""best_y"": -62.5, ""best_objective"": 0.01056753126009769, ""runtime_s"": 0.23392239300301298}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 78, ""best_x"": 912.5, ""best_y"": -437.5, ""best_objective"": 0.010525068282548197, ""runtime_s"": 0.13616750099754427}]"
60,random,1200.0,-1050.0,0.0,0.0016874080029083416,124,0,[]
61,expected_diameter,-87.5,812.5,56.20963592393743,3.3136686840007314,282,12400,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 86, ""exact_candidate_count"": 10, ""best_x"": -50.0, ""best_y"": 950.0, ""best_objective"": 58.63494641254219, ""runtime_s"": 0.874666920004529}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""exact_candidate_count"": 10, ""best_x"": -62.5, ""best_y"": 787.5, ""best_objective"": 56.214722850212965, ""runtime_s"": 1.0093275950057432}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 48, ""exact_candidate_count"": 10, ""best_x"": -87.5, ""best_y"": 812.5, ""best_objective"": 56.20963592393743, ""runtime_s"": 0.8109345139964717}]"
61,geometry,62.5,1712.5,0.001223273254965401,0.010319324006559327,270,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 86, ""best_x"": 200.0, ""best_y"": 1700.0, ""best_objective"": 0.0012070296534308128, ""runtime_s"": 0.0035403729998506606}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 113, ""best_x"": 87.5, ""best_y"": 1687.5, ""best_objective"": 0.0012239958374282132, ""runtime_s"": 0.003911674997652881}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 71, ""best_x"": 62.5, ""best_y"": 1712.5, ""best_objective"": 0.001223273254965401, ""runtime_s"": 0.002824501003487967}]"
61,gdop_mean,-87.5,812.5,14.19149638693428,0.5425381410022965,274,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 86, ""best_x"": -50.0, ""best_y"": 950.0, ""best_objective"": 14.680178994400404, ""runtime_s"": 0.1352606299915351}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 130, ""best_x"": -62.5, ""best_y"": 837.5, ""best_objective"": 14.235986780953823, ""runtime_s"": 0.3042333789926488}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 58, ""best_x"": -87.5, ""best_y"": 812.5, ""best_objective"": 14.19149638693428, ""runtime_s"": 0.10297915199771523}]"
61,fim_e,762.5,1512.5,0.012394456343682398,0.42017930299334694,297,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 86, ""best_x"": 700.0, ""best_y"": 1200.0, ""best_objective"": 0.010602543600943856, ""runtime_s"": 0.08141378599975724}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 137, ""best_x"": 737.5, ""best_y"": 1137.5, ""best_objective"": 0.012570879117963823, ""runtime_s"": 0.2159502309950767}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 74, ""best_x"": 762.5, ""best_y"": 1512.5, ""best_objective"": 0.012394456343682398, ""runtime_s"": 0.12269922299310565}]"
61,random,700.0,700.0,0.0,0.0014630270015913993,86,0,[]
62,expected_diameter,462.5,1562.5,23.714160359055928,2.7460902279999573,213,12400,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 74, ""exact_candidate_count"": 10, ""best_x"": 950.0, ""best_y"": 1450.0, ""best_objective"": 25.315904019725743, ""runtime_s"": 0.7292765299935127}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 91, ""exact_candidate_count"": 10, ""best_x"": 437.5, ""best_y"": 1537.5, ""best_objective"": 23.682735932586926, ""runtime_s"": 0.8441569209971931}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 47, ""exact_candidate_count"": 10, ""best_x"": 462.5, ""best_y"": 1562.5, ""best_objective"": 23.714160359055928, ""runtime_s"": 0.7540874549886212}]"
62,geometry,862.5,1362.5,0.002857145273973776,0.009887462001643144,261,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 74, ""best_x"": 450.0, ""best_y"": 1450.0, ""best_objective"": 0.0027549986704794717, ""runtime_s"": 0.003181905995006673}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 109, ""best_x"": 837.5, ""best_y"": 1337.5, ""best_objective"": 0.002859098301634249, ""runtime_s"": 0.003795881013502367}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 78, ""best_x"": 862.5, ""best_y"": 1362.5, ""best_objective"": 0.002857145273973776, ""runtime_s"": 0.002862438006559387}]"
62,gdop_mean,962.5,1362.5,5.971488377237963,0.3479281869949773,258,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 74, ""best_x"": 450.0, ""best_y"": 1450.0, ""best_objective"": 6.267666897776212, ""runtime_s"": 0.0541115429950878}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 109, ""best_x"": 937.5, ""best_y"": 1387.5, ""best_objective"": 5.976782936568674, ""runtime_s"": 0.17607948000659235}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 75, ""best_x"": 962.5, ""best_y"": 1362.5, ""best_objective"": 5.971488377237963, ""runtime_s"": 0.117699779002578}]"
62,fim_e,512.5,1212.5,0.0733274615625263,0.39226091098680627,276,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 74, ""best_x"": 450.0, ""best_y"": 1200.0, ""best_objective"": 0.05149249645702764, ""runtime_s"": 0.05600416900415439}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 144, ""best_x"": 587.5, ""best_y"": 1087.5, ""best_objective"": 0.08578354319666846, ""runtime_s"": 0.24162327699013986}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 58, ""best_x"": 512.5, ""best_y"": 1212.5, ""best_objective"": 0.0733274615625263, ""runtime_s"": 0.09448876700480469}]"
62,random,200.0,-300.0,0.0,0.0015292330062948167,74,0,[]
